Date;Time;Open;High;Low;Close;Volume
20220222;000000;198.7200000;219.9000000;182.0300000;208.5300000;945941710
20220224;000000;186.5800000;187.5400000;89.5900000;132.1800000;828329350
20220225;000000;123.7500000;152.8900000;115.1100000;131.1200000;396287150
20220324;000000;131.0000000;156.2000000;130.1500000;136.2400000;153705270
20220325;000000;137.1000000;147.0000000;128.2000000;131.5000000;57307510
20220328;000000;130.6000000;131.4700000;125.0000000;125.0000000;32756540
20220329;000000;126.1900000;137.5700000;122.0000000;128.7700000;72242360
20220330;000000;136.5000000;138.4000000;131.1100000;134.6000000;35411460
20220331;000000;135.2000000;147.4100000;134.5200000;143.6900000;118239240
20220401;000000;144.9900000;155.4000000;144.5100000;154.5000000;118603620
20220404;000000;158.7600000;166.8800000;150.2000000;166.0000000;115516920
20220405;000000;169.8300000;169.9000000;147.7600000;154.1000000;130008010
20220406;000000;143.5200000;153.3000000;140.6500000;141.6000000;108343440
20220407;000000;143.2000000;149.9000000;142.5000000;147.5000000;58520280
20220408;000000;149.0100000;151.0000000;141.0600000;143.7200000;48314240
20220411;000000;144.1200000;146.9800000;138.5000000;138.6900000;47482340
20220412;000000;138.8400000;140.1000000;130.3500000;135.3800000;75342120
20220413;000000;136.7800000;138.1400000;132.7200000;135.5000000;38947640
20220414;000000;135.7000000;135.8900000;129.0500000;129.0500000;44206040
20220415;000000;128.5500000;131.7200000;125.1200000;130.8800000;46693490
20220418;000000;131.4500000;132.6800000;123.7000000;123.8500000;58331430
20220419;000000;123.8500000;123.8500000;115.3600000;120.3000000;79797640
20220420;000000;120.9000000;125.4400000;117.5100000;121.5000000;66509740
20220421;000000;121.9700000;123.0500000;117.8500000;118.6500000;40607300
20220422;000000;118.6900000;122.3200000;115.5500000;116.9700000;57392470
20220425;000000;115.9500000;116.4000000;111.5000000;111.9000000;45714280
20220426;000000;112.5800000;124.9200000;111.9000000;122.3600000;83480680
20220427;000000;123.0100000;131.7300000;120.6000000;131.1100000;115400220
20220428;000000;132.1400000;134.5000000;123.0500000;123.8500000;123344490
20220429;000000;123.6000000;130.0000000;122.8000000;128.8000000;87296290
20220504;000000;129.1000000;131.5000000;122.5000000;123.2000000;67177440
20220505;000000;124.2100000;125.5400000;122.7500000;124.8000000;42303350
20220506;000000;124.7400000;124.9900000;121.5200000;123.1000000;30558900
20220511;000000;123.0100000;126.0500000;121.8600000;123.3400000;32776680
20220512;000000;123.1000000;123.7400000;118.0500000;119.1500000;30817890
20220513;000000;120.4500000;121.5900000;118.2000000;120.2000000;22762650
20220516;000000;120.7000000;123.5000000;119.5000000;123.4100000;34889180
20220517;000000;124.0100000;127.7800000;123.6500000;127.7500000;41838840
20220518;000000;128.2000000;131.3000000;125.0000000;125.1200000;55422410
20220519;000000;125.3100000;126.8600000;123.2100000;125.6000000;34146310
20220520;000000;126.0700000;127.0000000;121.0500000;122.2000000;39225870
20220523;000000;121.5100000;122.5000000;118.9000000;119.4600000;37711030
20220524;000000;119.4500000;125.0000000;117.1000000;123.6000000;45091260
20220525;000000;124.1200000;125.5000000;120.5000000;124.1500000;53466830
20220526;000000;124.8100000;125.9900000;122.0000000;123.0000000;51897210
20220527;000000;123.1000000;123.5000000;120.9000000;121.2200000;32523920
20220530;000000;121.6000000;123.0000000;120.2100000;120.6700000;24894090
20220531;000000;120.0000000;120.0000000;117.6200000;118.3000000;29907440
20220601;000000;117.5000000;122.6900000;117.0000000;121.9700000;43722390
20220602;000000;121.9000000;122.3900000;118.5000000;119.0000000;42732340
20220603;000000;119.2900000;120.1600000;117.1800000;119.2100000;34298730
20220606;000000;119.3600000;120.3500000;118.2900000;118.7800000;22191350
20220607;000000;118.6500000;118.9000000;117.3200000;118.3200000;22238300
20220608;000000;118.5000000;122.1900000;118.4000000;119.9000000;41488860
20220609;000000;120.0600000;120.2000000;117.7000000;118.2000000;29343850
20220610;000000;118.0300000;119.5500000;117.7300000;118.0700000;25343510
20220614;000000;118.0400000;119.8800000;115.8000000;118.9800000;37579410
20220615;000000;119.4000000;121.7100000;118.7100000;121.1400000;52145030
20220616;000000;121.5000000;123.7300000;120.4100000;123.7300000;47892000
20220617;000000;123.9000000;125.1800000;123.1100000;123.8800000;36503100
20220620;000000;124.0500000;131.5000000;123.6000000;131.2900000;65637580
20220621;000000;131.9800000;133.4900000;127.1100000;129.1000000;75189920
20220622;000000;127.8800000;133.2100000;126.0300000;133.1100000;67693510
20220623;000000;133.8200000;138.4000000;131.5000000;136.8500000;107981870
20220624;000000;137.1900000;138.3000000;135.2100000;137.7600000;45185200
20220627;000000;137.7000000;141.7700000;136.7700000;141.1500000;69806790
20220628;000000;141.7600000;142.3500000;138.5000000;139.9900000;54771750
20220629;000000;139.8100000;139.8900000;132.7500000;132.8000000;55124090
20220630;000000;132.5000000;135.4400000;123.5500000;125.2000000;91333370
20220701;000000;124.5000000;132.0000000;122.5000000;129.9100000;60560280
20220704;000000;129.1000000;132.8000000;127.1600000;131.4300000;47772880
20220705;000000;132.0000000;135.7000000;131.4300000;133.5000000;51576470
20220706;000000;133.4300000;137.1000000;132.5000000;134.0000000;47025990
20220707;000000;134.1000000;135.2000000;131.2200000;133.0900000;42980870
20220708;000000;133.1600000;133.9800000;130.9000000;133.3000000;27594700
20220711;000000;132.7500000;133.9000000;126.4200000;126.8000000;53657260
20220712;000000;126.6000000;129.3500000;124.2000000;129.0000000;57174340
20220713;000000;129.6000000;129.9500000;125.3600000;126.0000000;45871190
20220714;000000;125.9500000;128.0000000;124.6100000;125.9000000;41631700
20220715;000000;126.2000000;129.4400000;125.2700000;128.9000000;44919840
20220718;000000;130.0000000;130.6400000;127.2500000;128.1100000;35315600
20220719;000000;128.0000000;128.1100000;125.5100000;127.7600000;32335000
20220720;000000;128.1200000;129.2000000;126.1600000;126.4400000;34673960
20220721;000000;126.4000000;126.8300000;122.2400000;125.4800000;53582090
20220722;000000;125.5200000;129.1000000;125.0300000;128.8200000;46422190
20220725;000000;128.9300000;132.0000000;127.2400000;131.4500000;55831830
20220726;000000;132.0400000;133.9000000;131.0000000;132.9000000;50300050
20220727;000000;132.9000000;134.7900000;131.6200000;132.5000000;42456260
20220728;000000;133.0100000;133.4900000;130.1000000;131.7200000;40042950
20220729;000000;131.6900000;132.7500000;130.3100000;131.9000000;27767320
20220801;000000;131.7700000;131.7700000;127.3400000;127.3400000;44231460
20220802;000000;126.6000000;128.4400000;125.6000000;127.5300000;43884150
20220803;000000;128.0600000;129.1500000;126.2700000;126.8500000;30874750
20220804;000000;126.9400000;128.1300000;126.1600000;126.9500000;19529260
20220805;000000;127.5000000;127.5800000;122.2400000;122.4000000;61105370
20220808;000000;126.1400000;127.3800000;123.5100000;123.8100000;52606720
20220809;000000;123.9000000;126.5000000;122.3000000;126.4000000;37895140
20220810;000000;126.2500000;127.2900000;124.8700000;126.2000000;31865110
20220811;000000;126.8800000;126.9700000;123.0700000;123.4500000;30717890
20220812;000000;123.4800000;124.9800000;122.6000000;124.8800000;27133850
20220815;000000;124.6000000;125.7000000;123.2800000;125.0000000;25301550
20220816;000000;125.1700000;126.8600000;124.5300000;126.3900000;27210450
20220817;000000;126.5700000;127.4400000;124.5000000;124.5000000;32862470
20220818;000000;124.3900000;126.5000000;123.9200000;126.3000000;25365910
20220819;000000;126.3500000;126.3600000;124.7200000;125.2000000;18581110
20220822;000000;125.0800000;126.6900000;124.7000000;126.0600000;24420350
20220823;000000;126.0600000;130.4900000;126.0100000;130.3800000;65383170
20220824;000000;130.6000000;131.6400000;127.8500000;128.1500000;45722080
20220825;000000;128.1800000;129.8100000;127.1000000;128.1800000;35847360
20220826;000000;128.1400000;130.5000000;127.6200000;130.4000000;32857860
20220829;000000;130.1200000;131.4000000;129.5200000;131.1700000;40725660
20220830;000000;131.2000000;132.6000000;129.6500000;130.0500000;50972000
20220831;000000;132.3000000;138.3400000;131.5000000;134.2500000;106571380
20220901;000000;133.9800000;138.2200000;132.0200000;138.2000000;54786340
20220902;000000;138.7500000;144.9000000;136.2200000;143.8000000;136591640
20220905;000000;143.4800000;145.1000000;139.1100000;141.0000000;87387950
20220906;000000;140.9000000;141.0700000;135.2200000;137.2300000;86562180
20220907;000000;136.9600000;139.1900000;135.4100000;136.8600000;60616830
20220908;000000;136.6800000;137.4000000;134.0000000;134.5100000;57655660
20220909;000000;134.4500000;138.4700000;134.2300000;138.1500000;48925660
20220912;000000;137.1200000;140.3700000;136.8000000;138.7000000;52455460
20220913;000000;138.7100000;139.3700000;136.1500000;137.0000000;44533690
20220914;000000;136.7000000;139.2900000;135.2000000;138.9000000;62768230
20220915;000000;139.1500000;140.2800000;137.6100000;139.4800000;56215930
20220916;000000;139.3800000;141.3900000;136.8000000;137.7300000;71732740
20220919;000000;137.4500000;139.0800000;137.0700000;138.0400000;33202580
20220920;000000;137.8600000;138.3500000;122.4200000;125.1000000;208908480
20220921;000000;112.5000000;123.9800000;109.2700000;120.2300000;134746110
20220922;000000;120.3500000;126.9500000;120.3500000;124.3100000;117343820
20220923;000000;124.4500000;124.5000000;117.3500000;119.3900000;85382140
20220926;000000;114.9900000;117.9900000;105.0000000;107.0600000;147877290
20220927;000000;110.0000000;113.8900000;107.0700000;112.9200000;90733010
20220928;000000;112.0000000;115.2000000;109.1300000;111.0600000;77869660
20220929;000000;111.5900000;112.2000000;107.6800000;110.4100000;67451840
20220930;000000;110.9000000;113.4000000;103.4000000;110.2100000;133531450
20221003;000000;110.6700000;114.6500000;109.0000000;114.3500000;73873990
20221004;000000;115.0500000;115.5000000;110.3000000;110.5500000;83422320
20221005;000000;110.4600000;110.4900000;106.2500000;108.5100000;90327920
20221006;000000;108.6500000;110.3800000;107.5700000;108.2400000;51634990
20221007;000000;107.7200000;108.4800000;101.3000000;101.5000000;90940030
20221010;000000;96.5500000;106.7700000;96.5000000;106.7100000;116896490
20221011;000000;106.5500000;108.3000000;104.2600000;107.7200000;76867120
20221012;000000;108.2700000;108.5000000;105.2500000;105.9000000;63331750
20221013;000000;105.7000000;107.3000000;104.8000000;106.5000000;46813160
20221014;000000;106.9300000;109.1900000;105.6900000;107.7800000;52538120
20221017;000000;107.9900000;112.7600000;107.6500000;112.4400000;78420110
20221018;000000;113.0500000;114.3700000;110.4800000;110.8800000;101627180
20221019;000000;110.2000000;112.9300000;109.3000000;112.3900000;90574840
20221020;000000;112.7600000;117.2000000;112.3700000;116.9800000;100612540
20221021;000000;116.9300000;119.9400000;114.3700000;119.4500000;102297020
20221024;000000;120.1500000;121.6800000;117.6500000;118.8000000;74327210
20221025;000000;118.8600000;125.2000000;118.3000000;124.3600000;114126120
20221026;000000;124.7100000;126.8800000;122.1000000;124.4300000;108350490
20221027;000000;124.7500000;127.5000000;123.6800000;126.6100000;87825200
20221028;000000;126.1300000;127.2500000;124.6000000;126.9700000;73494940
20221031;000000;127.2000000;128.6000000;125.4100000;126.7200000;60649080
20221101;000000;127.2300000;127.9700000;126.1200000;127.0500000;36720430
20221102;000000;127.0500000;127.7400000;123.7500000;125.4900000;40156380
20221103;000000;125.3900000;126.1000000;123.9100000;125.7500000;47535720
20221107;000000;127.0200000;132.0000000;126.5000000;132.0000000;91496790
20221108;000000;131.9900000;133.1100000;130.1000000;131.2900000;69371580
20221109;000000;131.0600000;131.4700000;126.4200000;127.3000000;64832870
20221110;000000;131.0200000;136.6900000;129.7700000;136.6800000;170890500
20221111;000000;137.7100000;138.4200000;135.1300000;136.9800000;75278900
20221114;000000;137.4100000;140.7000000;135.8300000;139.8000000;82383460
20221115;000000;140.4000000;141.0000000;130.8600000;135.6600000;145273030
20221116;000000;136.9900000;139.7300000;136.3200000;139.1800000;66816110
20221117;000000;139.1100000;140.3500000;136.6000000;137.5700000;59085810
20221118;000000;137.1000000;137.8100000;135.8400000;136.8900000;44009880
20221121;000000;136.0100000;136.3000000;132.5100000;134.4600000;83395500
20221122;000000;134.5500000;136.0000000;133.8100000;135.6500000;45774100
20221123;000000;135.7000000;137.5500000;134.5000000;136.5900000;52259060
20221124;000000;137.0000000;138.4100000;136.1200000;136.6100000;42319840
20221125;000000;137.2000000;137.2400000;135.4100000;136.5300000;29248180
20221128;000000;135.0100000;136.2000000;134.1000000;135.5300000;45047440
20221129;000000;136.2900000;137.2000000;135.8800000;136.3700000;31503750
20221130;000000;136.5100000;136.7800000;135.2300000;136.7800000;26797760
20221201;000000;137.1100000;137.9500000;136.3100000;137.1500000;32859350
20221202;000000;136.9800000;137.1000000;136.1700000;136.6600000;19212600
20221205;000000;136.6600000;142.6800000;136.2500000;142.0000000;103887240
20221206;000000;142.2000000;143.3700000;139.1100000;140.6100000;51734090
20221207;000000;140.5000000;142.8100000;138.3600000;142.3200000;69817930
20221208;000000;143.5000000;143.6000000;139.8000000;139.9200000;63554380
20221209;000000;139.7000000;140.7000000;139.2400000;140.0300000;29390220
20221212;000000;140.1900000;140.8700000;138.7000000;139.4800000;33347970
20221213;000000;139.6500000;139.9300000;136.6700000;138.1300000;52159500
20221214;000000;138.2500000;138.2500000;136.6000000;137.3000000;34031240
20221215;000000;136.9700000;137.0800000;134.3000000;134.5500000;54698540
20221216;000000;134.5000000;136.0900000;134.1300000;135.4500000;32731270
20221219;000000;135.1300000;136.7300000;132.8600000;134.6400000;58784640
20221220;000000;134.5100000;138.4000000;134.4100000;138.2800000;44987710
20221221;000000;138.7000000;139.1200000;135.8100000;137.7500000;45361520
20221222;000000;137.9900000;138.9700000;137.0000000;137.6900000;30488490
20221223;000000;137.4900000;138.2600000;136.8100000;137.9400000;22816280
20221226;000000;138.3400000;141.0000000;138.0000000;140.9500000;49323760
20221227;000000;141.3100000;142.0000000;139.6000000;139.9000000;41507480
20221228;000000;139.7900000;140.4000000;138.6000000;139.5100000;27937090
20221229;000000;139.5000000;141.6500000;139.2200000;140.9600000;32029570
20221230;000000;140.8400000;141.4800000;140.1300000;141.1500000;28072880
20230103;000000;141.6000000;143.2500000;141.5600000;141.7800000;21027110
20230104;000000;141.8400000;142.2800000;140.7500000;141.4300000;17094250
20230105;000000;141.6000000;141.8400000;140.5400000;141.2700000;17236330
20230106;000000;141.3500000;141.6200000;140.9000000;141.4000000;10647380
20230109;000000;141.8400000;142.9900000;141.6500000;142.4000000;31314900
20230110;000000;142.1100000;142.8500000;141.3100000;142.8100000;23691190
20230111;000000;142.9700000;149.9800000;142.8700000;149.9600000;123046960
20230112;000000;150.0500000;150.7900000;148.3900000;149.3000000;46557290
20230113;000000;149.5700000;153.2800000;147.7100000;151.6900000;88460580
20230116;000000;152.8500000;154.0000000;151.8800000;153.7100000;51527810
20230117;000000;153.9700000;154.3100000;150.0100000;150.4500000;84226560
20230118;000000;150.4000000;153.0000000;149.4100000;151.4700000;67364580
20230119;000000;151.2000000;152.8500000;148.5600000;149.3400000;66640910
20230120;000000;149.7000000;151.4000000;148.6400000;151.3800000;44165570
20230123;000000;151.9000000;154.1000000;151.0100000;153.5000000;55100140
20230124;000000;153.9400000;155.5800000;152.2800000;152.6600000;78662030
20230125;000000;152.4500000;153.6000000;151.5000000;152.8100000;43317800
20230126;000000;153.3200000;154.3000000;151.7300000;152.4000000;45375340
20230127;000000;152.4000000;153.4800000;151.6900000;153.2000000;34069080
20230130;000000;153.5000000;153.8800000;152.2100000;153.3800000;31014210
20230131;000000;153.5100000;158.1800000;153.3000000;158.0700000;77840320
20230201;000000;158.2000000;159.6000000;156.5000000;158.2900000;66229060
20230202;000000;158.3900000;160.2900000;157.3700000;159.4500000;53822290
20230203;000000;159.0900000;162.3200000;157.8800000;161.2600000;63595690
20230206;000000;161.7100000;167.1700000;161.0100000;167.0900000;88885050
20230207;000000;167.3000000;168.7000000;163.4000000;165.3900000;92561690
